,lat,lon,depth,time,orid,evid,julian_date,nass,ndef,ndp,grn,srn,etype,review,depdp,dtype,mb,mbid,ms,msid,ml,mlid,algorithm,auth,commid_x,lddate_x,date,sxx,syy,szz,stt,sxy,sxz,syz,stx,sty,stz,sdobs,smajax,sminax,strike,sdepth,stime,conf,commid_y,lddate_y
1660,56.0263,-120.531,1.0,1549672363.08238,1661,1661,-1,7,7,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,-0.03,7567,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 00:32:43.082380056,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.0618,2.3175,1.7294,310.74,0.0,-1.0,0.0,-1,1565395763.81561
1661,56.0245,-120.527,1.0,1549672906.2202802,1662,1662,-1,6,6,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,-0.12,7568,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 00:41:46.220280170,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.0349,2.783,1.6981,315.46,0.0,-1.0,0.0,-1,1565395763.81561
1662,56.0297,-120.481,1.599,1549673136.76355,1663,1663,-1,12,12,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.08,7569,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 00:45:36.763550043,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.2594,1.7617,0.9092,343.09,1.1366,-1.0,0.0,-1,1565395763.81561
1663,56.0254,-120.5018,1.0,1549673954.81904,1664,1664,-1,14,14,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.29,7570,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 00:59:14.819040060,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.2907,1.6445,0.7672,340.5,0.0,-1.0,0.0,-1,1565395763.81561
1664,56.0279,-120.4857,0.1348,1549675078.9886599,1665,1665,-1,14,14,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.35,7571,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 01:17:58.988659859,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3208,1.8946,0.7368,341.85,2.2947,-1.0,0.0,-1,1565395763.81561
1665,56.0005,-120.44,6.671,1549675460.75325,1666,1666,-1,5,5,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,-0.06,7572,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 01:24:20.753249884,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.0246,3.6864,1.7256,35.11,1.7966,-1.0,0.0,-1,1565395763.81561
1666,56.0078,-120.4757,1.0,1549675760.57284,1667,1667,-1,17,17,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.41,7573,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 01:29:20.572839975,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3735,0.8297,0.5346,14.29,0.0,-1.0,0.0,-1,1565395763.81561
1667,56.0319,-120.4863,1.0,1549676109.27984,1668,1668,-1,16,16,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.17,7574,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 01:35:09.279839993,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3281,1.649,0.7377,341.97,0.0,-1.0,0.0,-1,1565395763.81561
1668,56.0357,-120.4883,0.1433,1549676533.40241,1669,1669,-1,13,13,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.21,7575,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 01:42:13.402410030,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.2983,1.778,0.868,345.51,3.0152,-1.0,0.0,-1,1565395763.81561
1669,56.0043,-120.4353,5.5532,1549676794.57546,1670,1670,-1,5,5,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,-0.14,7576,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 01:46:34.575459957,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.063,4.3601,1.6901,32.3,1.0533,-1.0,0.0,-1,1565395763.81561
1670,56.0079,-120.4793,1.0,1549678053.00115,1671,1671,-1,18,18,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.25,7577,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 02:07:33.001149893,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3578,0.7576,0.5537,9.35,0.0,-1.0,0.0,-1,1565395763.81561
1671,56.0392,-120.4737,1.0,1549678857.99261,1672,1672,-1,9,9,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.13,7578,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 02:20:57.992609978,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.2284,2.1319,1.068,341.29,0.0,-1.0,0.0,-1,1565395763.81561
1672,56.0081,-120.4313,6.7724,1549679831.52438,1673,1673,-1,6,6,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,-0.19,7579,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 02:37:11.524379968,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.0391,2.3139,1.6455,17.6,1.1988,-1.0,0.0,-1,1565395763.81561
1673,56.0211,-120.4259,7.3941,1549679790.92997,1674,1674,-1,7,7,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.01,7580,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 02:36:30.929970026,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.0911,2.258,1.6554,29.67,1.2197,-1.0,0.0,-1,1565395763.81561
1674,56.0174,-120.4281,6.8933,1549679857.35361,1675,1675,-1,8,8,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,-0.01,7581,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 02:37:37.353610039,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.0987,1.7933,1.4153,349.12,1.1509,-1.0,0.0,-1,1565395763.81561
1675,56.0074,-120.439,6.6008,1549679817.19915,1676,1676,-1,5,5,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,-0.1,7582,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 02:36:57.199150085,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.0249,3.8823,1.7657,33.19,1.6253,-1.0,0.0,-1,1565395763.81561
1676,56.0063,-120.4388,6.4746,1549679894.44165,1677,1677,-1,5,5,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,-0.08,7583,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 02:38:14.441649914,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.0146,3.8315,1.7498,32.84,1.6523,-1.0,0.0,-1,1565395763.81561
1677,56.007,-120.4386,6.5142,1549679914.00119,1678,1678,-1,5,5,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,-0.15,7584,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 02:38:34.001189947,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.0214,3.8584,1.7555,32.91,1.6345,-1.0,0.0,-1,1565395763.81561
1678,56.0207,-120.4287,7.4704,1549679980.43946,1679,1679,-1,6,6,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.21,7585,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 02:39:40.439460039,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.1022,3.413,1.7345,225.33,1.2643,-1.0,0.0,-1,1565395763.81561
1679,55.9893,-120.4203,1.0,1549680094.62463,1680,1680,-1,16,16,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.33,7586,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 02:41:34.624629974,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3943,0.7216,0.5076,25.68,0.0,-1.0,0.0,-1,1565395763.81561
1680,55.9835,-120.4304,0.4343,1549680086.81727,1681,1681,-1,13,13,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.1,7587,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 02:41:26.817270041,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3332,1.3512,0.6754,355.6,2.9312,-1.0,0.0,-1,1565395763.81561
1681,55.9964,-120.4203,1.8548,1549680159.87605,1682,1682,-1,14,14,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.17,7588,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 02:42:39.876049995,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.2799,1.0083,0.5578,13.78,0.8698,-1.0,0.0,-1,1565395763.81561
1682,56.0232,-120.4253,6.9285,1549680240.52514,1683,1683,-1,8,8,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,-0.04,7589,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 02:44:00.525140047,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.1138,2.0559,1.5452,11.89,0.9568,-1.0,0.0,-1,1565395763.81561
1683,55.9948,-120.4233,3.0225,1549680284.96424,1684,1684,-1,8,8,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.09,7590,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 02:44:44.964240074,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.2795,1.8491,0.9396,31.63,1.5102,-1.0,0.0,-1,1565395763.81561
1684,55.9955,-120.4257,1.5195,1549680349.25269,1685,1685,-1,13,13,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.07,7591,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 02:45:49.252690077,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3037,1.3171,0.7178,344.44,1.3448,-1.0,0.0,-1,1565395763.81561
1685,56.0164,-120.4219,6.6907,1549680372.9578,1686,1686,-1,9,9,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.08,7592,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 02:46:12.957799911,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.188,1.7169,1.4716,15.74,0.96,-1.0,0.0,-1,1565395763.81561
1686,56.0091,-120.4218,3.9662,1549680532.43504,1687,1687,-1,12,12,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.08,7593,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 02:48:52.435039997,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3466,1.5535,0.8491,353.82,0.996,-1.0,0.0,-1,1565395763.81561
1687,55.9957,-120.4158,0.1121,1549680461.3758302,1688,1688,-1,13,13,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.1,7594,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 02:47:41.375830173,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3179,1.2561,0.6039,2.15,2.7891,-1.0,0.0,-1,1565395763.81561
1688,56.0001,-120.422,2.5901,1549680476.6053698,1689,1689,-1,13,13,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.2,7595,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 02:47:56.605369806,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.2908,1.5626,0.7381,350.45,1.0811,-1.0,0.0,-1,1565395763.81561
1689,56.007,-120.4226,6.2965,1549680745.80691,1690,1690,-1,6,6,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.05,7596,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 02:52:25.806910038,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.1667,2.0038,1.8629,345.85,1.2527,-1.0,0.0,-1,1565395763.81561
1690,55.9966,-120.4277,1.8952,1549680674.97592,1691,1691,-1,15,15,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.4,7597,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 02:51:14.975919962,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.2966,1.2618,0.6475,350.47,1.05,-1.0,0.0,-1,1565395763.81561
1691,55.9997,-120.4396,5.6343,1549680728.63819,1692,1692,-1,5,5,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,-0.27,7598,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 02:52:08.638190031,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.0286,2.3595,1.9483,243.86,1.3826,-1.0,0.0,-1,1565395763.81561
1692,56.0078,-120.4401,6.0181,1549680859.55497,1693,1693,-1,8,8,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.01,7599,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 02:54:19.554970026,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.1661,1.9484,1.6017,233.07,1.0077,-1.0,0.0,-1,1565395763.81561
1693,56.0231,-120.4134,9.2325,1549680868.98255,1694,1694,-1,6,6,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,-0.06,7600,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 02:54:28.982549906,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.16,4.0933,1.798,36.29,0.8309,-1.0,0.0,-1,1565395763.81561
1694,56.0147,-120.4309,6.3522,1549680944.8715,1695,1695,-1,8,8,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,-0.07,7601,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 02:55:44.871500015,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.1906,1.9087,1.5455,31.09,1.2045,-1.0,0.0,-1,1565395763.81561
1695,56.0218,-120.4247,4.8246,1549681008.9189699,1696,1696,-1,10,10,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.19,7602,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 02:56:48.918969870,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3377,1.9261,0.949,357.03,1.0319,-1.0,0.0,-1,1565395763.81561
1696,56.0095,-120.4205,3.7836,1549681333.22754,1697,1697,-1,11,11,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.22,7603,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 03:02:13.227540016,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3122,1.5868,0.8577,355.59,1.1001,-1.0,0.0,-1,1565395763.81561
1697,56.0105,-120.4297,3.2425,1549681433.64903,1698,1698,-1,10,10,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.29,7604,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 03:03:53.649029970,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.2488,1.7351,1.0792,345.05,0.9703,-1.0,0.0,-1,1565395763.81561
1698,55.9912,-120.4197,1.0,1549681776.5518599,1699,1699,-1,15,15,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.09,7605,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 03:09:36.551859856,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.339,0.7779,0.5161,29.19,0.0,-1.0,0.0,-1,1565395763.81561
1699,56.0138,-120.4295,6.9293,1549682531.19067,1700,1700,-1,6,6,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.09,7606,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 03:22:11.190670013,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.0508,2.476,1.6432,16.18,1.286,-1.0,0.0,-1,1565395763.81561
1700,56.0056,-120.4385,7.1241,1549683550.86864,1701,1701,-1,10,10,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.21,7607,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 03:39:10.868639946,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.2699,1.5813,1.2546,315.38,1.1747,-1.0,0.0,-1,1565395763.81561
1701,55.9914,-120.4401,2.2392,1549683654.53594,1702,1702,-1,10,10,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.01,7608,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 03:40:54.535939932,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.2777,1.6378,0.997,339.44,1.4112,-1.0,0.0,-1,1565395763.81561
1702,55.9961,-120.4366,5.8542,1549684279.02282,1703,1703,-1,6,6,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,-0.08,7609,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 03:51:19.022819996,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.0772,2.2483,1.5311,229.97,1.4126,-1.0,0.0,-1,1565395763.81561
1703,55.9938,-120.4229,1.0,1549686255.87212,1704,1704,-1,15,15,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.07,7610,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 04:24:15.872119904,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3079,0.7703,0.552,28.57,0.0,-1.0,0.0,-1,1565395763.81561
1704,56.0089,-120.4269,5.0765,1549686643.45766,1705,1705,-1,9,9,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.13,7611,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 04:30:43.457659960,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3157,2.3864,0.9674,2.42,1.1023,-1.0,0.0,-1,1565395763.81561
1705,56.0017,-120.4252,3.6447,1549687082.47628,1706,1706,-1,11,11,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.26,7612,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 04:38:02.476279974,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3469,1.6281,0.9027,1.19,1.1038,-1.0,0.0,-1,1565395763.81561
1706,55.9935,-120.4251,1.225,1549687178.6909199,1707,1707,-1,13,13,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.16,7613,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 04:39:38.690919876,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3478,1.2879,0.7065,344.23,1.5421,-1.0,0.0,-1,1565395763.81561
1707,56.0408,-120.4947,1.0213,1549687332.03343,1708,1708,-1,7,7,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.38,7614,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 04:42:12.033430098,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.1971,3.4724,2.2603,263.79,2.1406,-1.0,0.0,-1,1565395763.81561
1708,56.0156,-120.4084,6.1418,1549687404.33742,1709,1709,-1,10,10,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.15,7615,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 04:43:24.337419987,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.2313,1.7143,1.1494,11.29,0.9298,-1.0,0.0,-1,1565395763.81561
1709,55.9946,-120.4238,1.9648,1549687465.28971,1710,1710,-1,14,14,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.19,7616,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 04:44:25.289710045,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3044,1.278,0.7064,345.88,1.1834,-1.0,0.0,-1,1565395763.81561
1710,56.0026,-120.4227,3.9983,1549687571.5002599,1711,1711,-1,12,12,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,-0.05,7617,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 04:46:11.500259876,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3232,1.4626,0.8336,353.23,1.0524,-1.0,0.0,-1,1565395763.81561
1711,55.9998,-120.4258,2.8385,1549687713.87071,1712,1712,-1,9,9,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.21,7618,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 04:48:33.870709896,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.3577,2.2173,0.9103,4.4,1.6126,-1.0,0.0,-1,1565395763.81561
1712,56.0112,-120.4216,6.5677,1549687800.10987,1713,1713,-1,8,8,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,-0.05,7619,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 04:50:00.109869957,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.2295,1.9033,1.4873,38.36,1.2175,-1.0,0.0,-1,1565395763.81561
1713,56.011,-120.4208,6.3496,1549687923.0329099,1714,1714,-1,9,9,-1,-1,-1,-,-,-999.0,-,-999.0,-1,-999.0,-1,0.02,7620,dbgenloc,dbgenloc:PGCMl,-1,1565395763.81561,2019-02-09 04:52:03.032909870,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,-999999999.9999,0.2145,1.5232,1.3084,341.68,1.1388,-1.0,0.0,-1,1565395763.81561
